Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Priority,Ticket Channel,Assigned Agent,Agent Quality Score,First Response Time (hrs),Resolution Time (hrs),Num Interactions,SLA Breached,Reopened,Resolved First Contact,Purchase Days Ago,Customer Satisfaction Rating
6170,60,Female,LG Monitor,23-04-2026,Product inquiry,Critical,Chat,Agent_018,2.31,0.24,1.45,5,0,0,0,68,3
6171,23,Male,iPhone 15,23-04-2026,Billing inquiry,Medium,Email,Agent_038,3.41,3.81,32.89,1,1,0,1,410,2
6172,44,Female,MacBook Air,24-04-2026,Billing inquiry,Medium,Email,Agent_033,2.44,4.27,36.67,2,1,0,0,360,2
6173,52,Male,GoPro Hero,24-04-2026,Product inquiry,Medium,Social media,Agent_009,2.55,9.72,4.41,4,0,1,0,121,3
6174,38,Male,Bose QuietComfort,24-04-2026,Refund request,Medium,Social media,Agent_015,3.66,2.3,3.3,2,0,0,0,667,4
6175,37,Male,GoPro Hero,25-04-2026,Refund request,Medium,Chat,Agent_028,2.13,0.53,27.04,4,1,1,0,717,2
6176,36,Female,iPhone 15,25-04-2026,Cancellation request,Critical,Chat,Agent_008,3.14,0.32,2.59,4,1,1,0,556,3
6177,50,Female,Sony WH-1000XM5,26-04-2026,Technical issue,Medium,Phone,Agent_046,2.74,1.03,13.31,3,0,0,0,482,3
6178,21,Male,GoPro Hero,26-04-2026,Billing inquiry,Low,Chat,Agent_036,2.93,0.51,55.09,3,1,0,0,289,1
6179,36,Female,Bose QuietComfort,26-04-2026,Refund request,High,Chat,Agent_039,4.04,0.49,7.82,1,0,0,1,90,4
6180,69,Female,LG Monitor,27-04-2026,Billing inquiry,Medium,Email,Agent_008,3.14,1.93,0.65,2,0,0,0,212,5
6181,66,Male,Xbox Controller,27-04-2026,Technical issue,High,Email,Agent_042,4.66,2.76,8.92,1,1,0,1,575,3
6182,45,Female,Xbox Controller,27-04-2026,Billing inquiry,Medium,Email,Agent_050,3.02,3.66,12.54,4,0,0,0,72,3
6183,39,Male,Xbox Controller,28-04-2026,Refund request,High,Email,Agent_050,3.02,2.21,10.49,5,1,0,0,290,3
6184,68,Female,Sony WH-1000XM5,28-04-2026,Cancellation request,Low,Chat,Agent_019,3.74,0.45,36.1,2,0,1,0,367,2
6185,41,Female,Bose QuietComfort,29-04-2026,Product inquiry,Low,Social media,Agent_004,1.73,9.56,56.67,2,1,0,0,27,1
6186,63,Female,iPhone 15,29-04-2026,Product inquiry,Medium,Email,Agent_027,4.57,2.11,38.28,5,1,0,0,420,2
6187,47,Female,Dell XPS 13,29-04-2026,Refund request,High,Phone,Agent_013,3.76,0.37,6.53,4,0,0,0,362,4
6188,46,Male,Xbox Controller,30-04-2026,Refund request,Low,Phone,Agent_038,3.41,0.4,45.1,1,0,0,1,565,2
6189,27,Female,Dell XPS 13,30-04-2026,Technical issue,Medium,Chat,Agent_021,3.73,0.57,39.19,3,1,0,0,455,2
6190,49,Male,Sony WH-1000XM5,30-04-2026,Billing inquiry,Critical,Phone,Agent_026,1.33,0.5,2.77,3,1,0,0,612,2
6191,26,Male,Dell XPS 13,01-05-2026,Technical issue,Low,Email,Agent_045,2.19,5.48,46.31,2,0,0,0,472,2
6192,42,Female,MacBook Air,01-05-2026,Product inquiry,Critical,Social media,Agent_023,3.96,6.98,3.67,3,1,0,0,591,3
6193,33,Female,Sony WH-1000XM5,02-05-2026,Billing inquiry,High,Social media,Agent_030,2.97,6.16,7.36,2,0,0,0,369,3
6194,32,Female,Dell XPS 13,02-05-2026,Technical issue,Critical,Email,Agent_031,1.88,5.89,1.97,2,0,1,0,326,3
6195,65,Male,GoPro Hero,02-05-2026,Product inquiry,Critical,Phone,Agent_031,1.88,0.36,1.3,4,0,0,0,410,3
6196,35,Female,Xbox Controller,03-05-2026,Billing inquiry,Medium,Chat,Agent_016,3.21,0.09,30.92,6,1,0,0,602,2
6197,40,Female,HP Elite Laptop,03-05-2026,Cancellation request,High,Social media,Agent_042,4.66,3.29,4.05,3,0,1,0,503,3
6198,59,Male,Samsung Galaxy,03-05-2026,Cancellation request,High,Email,Agent_041,3.03,2.75,13.58,2,1,0,0,25,3
6199,20,Male,Sony WH-1000XM5,04-05-2026,Technical issue,Medium,Email,Agent_007,4.34,3.46,17.39,4,0,0,0,161,3
6200,24,Male,LG Monitor,04-05-2026,Refund request,Low,Phone,Agent_017,2.74,0.74,59.17,5,1,0,0,195,1
6201,56,Male,Samsung Galaxy,05-05-2026,Billing inquiry,Medium,Chat,Agent_024,4.32,0.41,24.7,2,1,0,0,713,2
6202,69,Other,iPhone 15,05-05-2026,Technical issue,Low,Chat,Agent_020,3.73,0.43,60.57,3,1,0,0,421,1
6203,28,Female,Sony WH-1000XM5,05-05-2026,Refund request,High,Phone,Agent_039,4.04,0.54,9.81,5,1,0,0,678,3
6204,41,Female,Sony WH-1000XM5,06-05-2026,Refund request,Critical,Email,Agent_027,4.57,4.0,2.29,6,1,0,0,13,3
6205,52,Other,Dell XPS 13,06-05-2026,Billing inquiry,Critical,Phone,Agent_002,2.83,0.63,1.84,2,0,1,0,407,3
6206,67,Male,Sony WH-1000XM5,06-05-2026,Billing inquiry,Low,Phone,Agent_001,3.7,0.87,54.43,3,1,0,0,355,1
6207,42,Female,Xbox Controller,07-05-2026,Refund request,Low,Phone,Agent_034,3.01,0.69,78.18,6,1,0,0,246,1
6208,45,Male,Bose QuietComfort,07-05-2026,Product inquiry,High,Email,Agent_027,4.57,4.2,6.98,6,0,0,0,88,4
6209,29,Female,Bose QuietComfort,08-05-2026,Technical issue,Medium,Social media,Agent_037,2.88,11.65,10.76,3,0,0,0,439,3
6210,40,Male,iPhone 15,08-05-2026,Billing inquiry,High,Email,Agent_050,3.02,2.61,10.8,2,1,0,0,421,3
6211,34,Female,MacBook Air,08-05-2026,Refund request,High,Social media,Agent_006,2.49,7.56,9.24,3,1,0,0,652,2
6212,58,Male,HP Elite Laptop,09-05-2026,Product inquiry,High,Social media,Agent_038,3.41,5.31,13.61,3,1,0,0,256,3
6213,54,Male,MacBook Air,09-05-2026,Cancellation request,Low,Phone,Agent_027,4.57,0.49,61.31,6,1,0,0,276,1
6214,35,Female,Xbox Controller,09-05-2026,Refund request,Low,Chat,Agent_048,2.8,0.33,78.1,2,1,0,0,658,1
6215,26,Male,Xbox Controller,10-05-2026,Product inquiry,Low,Phone,Agent_016,3.21,0.75,89.77,6,1,0,0,7,1
6216,62,Female,GoPro Hero,10-05-2026,Cancellation request,Medium,Email,Agent_035,3.42,2.84,20.82,5,0,0,0,500,3
6217,52,Male,Bose QuietComfort,11-05-2026,Product inquiry,Critical,Chat,Agent_027,4.57,0.1,2.1,3,1,0,0,246,4
6218,53,Female,Samsung Galaxy,11-05-2026,Billing inquiry,Low,Chat,Agent_035,3.42,0.28,74.74,2,1,0,0,346,1
6219,35,Male,LG Monitor,11-05-2026,Refund request,Low,Email,Agent_036,2.93,5.19,50.12,2,1,0,0,204,1
6220,37,Male,Sony WH-1000XM5,12-05-2026,Cancellation request,High,Email,Agent_038,3.41,4.12,6.59,1,0,0,1,482,4
6221,38,Male,HP Elite Laptop,12-05-2026,Product inquiry,Medium,Phone,Agent_028,2.13,0.11,20.99,4,0,1,0,480,3
6222,64,Male,LG Monitor,12-05-2026,Cancellation request,Critical,Email,Agent_003,4.1,2.0,1.58,6,0,0,0,94,4
6223,37,Male,MacBook Air,13-05-2026,Technical issue,Low,Social media,Agent_041,3.03,2.35,0.64,1,0,0,1,310,4
6224,23,Male,LG Monitor,13-05-2026,Refund request,Critical,Social media,Agent_031,1.88,0.39,2.85,6,1,0,0,520,2
6225,26,Male,GoPro Hero,14-05-2026,Billing inquiry,Critical,Chat,Agent_003,4.1,0.34,1.47,3,0,0,0,430,4
6226,60,Male,HP Elite Laptop,14-05-2026,Cancellation request,Critical,Phone,Agent_038,3.41,0.86,0.74,3,0,1,0,170,3
6227,46,Female,HP Elite Laptop,14-05-2026,Product inquiry,Low,Phone,Agent_024,4.32,0.31,69.31,1,1,0,1,119,1
6228,46,Female,GoPro Hero,15-05-2026,Cancellation request,Medium,Chat,Agent_026,1.33,0.27,6.96,3,0,0,0,640,4
6229,30,Male,Xbox Controller,15-05-2026,Product inquiry,High,Email,Agent_041,3.03,2.59,12.71,1,1,0,1,63,3
6230,53,Female,GoPro Hero,15-05-2026,Cancellation request,High,Phone,Agent_047,4.36,0.1,10.87,1,1,0,1,117,3
6231,44,Female,Xbox Controller,16-05-2026,Billing inquiry,High,Chat,Agent_028,2.13,0.67,9.99,4,1,0,0,109,2
6232,64,Male,Samsung Galaxy,16-05-2026,Billing inquiry,Medium,Chat,Agent_009,2.55,0.48,10.04,3,0,0,0,493,3
6233,66,Female,iPhone 15,17-05-2026,Refund request,Medium,Social media,Agent_037,2.88,5.49,2.27,3,0,0,0,717,3
6234,61,Male,Xbox Controller,17-05-2026,Billing inquiry,Critical,Chat,Agent_027,4.57,0.25,1.48,3,0,0,0,600,4
6235,23,Female,LG Monitor,17-05-2026,Cancellation request,Low,Email,Agent_048,2.8,1.13,13.14,4,0,0,0,417,3
6236,56,Male,Xbox Controller,18-05-2026,Cancellation request,Low,Email,Agent_003,4.1,1.88,8.32,5,0,1,0,325,2
6237,49,Female,iPhone 15,18-05-2026,Billing inquiry,Low,Email,Agent_041,3.03,4.71,68.72,1,1,0,1,240,1
6238,66,Female,MacBook Air,18-05-2026,Technical issue,High,Email,Agent_049,1.69,2.07,16.25,3,1,0,0,710,2
6239,60,Male,Sony WH-1000XM5,19-05-2026,Cancellation request,Low,Chat,Agent_028,2.13,0.34,51.05,2,1,0,0,516,1
6240,61,Male,GoPro Hero,19-05-2026,Refund request,Medium,Phone,Agent_032,2.89,0.56,24.59,8,1,0,0,618,2
6241,45,Other,Sony WH-1000XM5,20-05-2026,Technical issue,Medium,Chat,Agent_035,3.42,0.85,16.99,3,0,0,0,619,3
6242,62,Male,GoPro Hero,20-05-2026,Billing inquiry,Low,Phone,Agent_007,4.34,0.4,69.72,6,1,0,0,252,1
6243,18,Female,Samsung Galaxy,20-05-2026,Product inquiry,High,Phone,Agent_007,4.34,0.27,2.02,2,0,0,0,186,5
6244,67,Female,Bose QuietComfort,21-05-2026,Cancellation request,Low,Phone,Agent_021,3.73,0.09,52.79,1,1,0,1,413,1
6245,68,Female,LG Monitor,21-05-2026,Product inquiry,Medium,Social media,Agent_032,2.89,3.4,46.29,2,1,0,0,504,2
6246,60,Female,LG Monitor,21-05-2026,Refund request,Medium,Email,Agent_038,3.41,6.56,26.17,3,1,0,0,533,2
6247,48,Female,MacBook Air,22-05-2026,Technical issue,Medium,Social media,Agent_020,3.73,6.48,20.73,4,0,1,0,154,3
6248,47,Female,Bose QuietComfort,22-05-2026,Product inquiry,Low,Chat,Agent_008,3.14,0.57,85.0,6,1,0,0,224,1
6249,35,Male,Bose QuietComfort,23-05-2026,Refund request,Critical,Social media,Agent_004,1.73,6.2,4.11,3,1,1,0,598,2
6250,46,Male,GoPro Hero,23-05-2026,Product inquiry,Critical,Phone,Agent_026,1.33,0.47,3.7,1,1,0,1,553,2
6251,59,Male,LG Monitor,23-05-2026,Product inquiry,Medium,Chat,Agent_015,3.66,0.46,23.19,1,0,0,1,418,2
6252,55,Other,LG Monitor,24-05-2026,Refund request,Medium,Email,Agent_006,2.49,1.65,34.36,3,1,0,0,485,2
6253,40,Female,Bose QuietComfort,24-05-2026,Cancellation request,Medium,Phone,Agent_048,2.8,0.71,42.45,2,1,0,0,684,2
6254,39,Male,GoPro Hero,24-05-2026,Product inquiry,Critical,Email,Agent_032,2.89,4.57,1.71,2,0,1,0,672,3
6255,19,Female,Xbox Controller,25-05-2026,Refund request,Medium,Social media,Agent_005,5.0,7.54,13.63,4,0,0,0,160,3
6256,22,Female,Xbox Controller,25-05-2026,Product inquiry,Low,Email,Agent_044,2.21,2.74,58.35,5,1,0,0,51,1
6257,59,Male,iPhone 15,26-05-2026,Cancellation request,Critical,Chat,Agent_046,2.74,0.53,1.18,3,0,0,0,630,3
6258,32,Female,Dell XPS 13,26-05-2026,Refund request,Medium,Phone,Agent_006,2.49,0.27,9.87,2,0,0,0,280,3
6259,49,Male,HP Elite Laptop,26-05-2026,Product inquiry,Medium,Email,Agent_003,4.1,4.15,17.52,4,0,1,0,172,3
6260,63,Female,Samsung Galaxy,27-05-2026,Billing inquiry,Medium,Social media,Agent_029,2.33,5.75,14.06,2,0,1,0,332,3
6261,23,Male,GoPro Hero,27-05-2026,Cancellation request,Low,Chat,Agent_019,3.74,0.25,24.83,2,0,0,0,596,2
6262,31,Female,Xbox Controller,27-05-2026,Product inquiry,Critical,Phone,Agent_010,3.41,0.27,2.36,1,1,1,1,293,4
6263,41,Female,MacBook Air,28-05-2026,Technical issue,High,Social media,Agent_007,4.34,4.86,9.34,3,1,0,0,66,3
6264,38,Male,HP Elite Laptop,28-05-2026,Refund request,Low,Phone,Agent_045,2.19,0.57,15.18,3,0,0,0,270,3
6265,31,Other,HP Elite Laptop,29-05-2026,Product inquiry,Medium,Email,Agent_001,3.7,2.11,28.88,4,1,0,0,344,2
6266,29,Female,HP Elite Laptop,29-05-2026,Cancellation request,Medium,Social media,Agent_001,3.7,1.8,26.42,1,1,0,1,271,2
6267,21,Male,Bose QuietComfort,29-05-2026,Cancellation request,Low,Social media,Agent_017,2.74,7.16,23.9,5,0,0,0,61,3
6268,61,Male,iPhone 15,30-05-2026,Technical issue,Medium,Email,Agent_022,3.54,4.5,24.53,4,1,1,0,689,2
6269,38,Female,MacBook Air,30-05-2026,Technical issue,High,Social media,Agent_036,2.93,10.3,9.28,4,1,0,0,629,2
6270,34,Male,Dell XPS 13,30-05-2026,Product inquiry,Medium,Social media,Agent_014,3.19,3.38,28.62,3,1,1,0,136,2
6271,46,Male,MacBook Air,31-05-2026,Billing inquiry,Medium,Social media,Agent_006,2.49,5.21,34.89,1,1,0,1,259,2
6272,68,Male,MacBook Air,31-05-2026,Cancellation request,Low,Email,Agent_030,2.97,4.49,67.83,3,1,1,0,256,1
6273,33,Male,GoPro Hero,01-06-2026,Billing inquiry,Medium,Email,Agent_046,2.74,4.63,24.73,2,1,0,0,331,2
6274,35,Female,iPhone 15,01-06-2026,Billing inquiry,Medium,Phone,Agent_047,4.36,0.64,13.51,2,0,0,0,393,3
6275,55,Male,Sony WH-1000XM5,01-06-2026,Product inquiry,Low,Email,Agent_033,2.44,4.13,36.82,1,0,0,1,544,2
6276,58,Male,iPhone 15,02-06-2026,Refund request,High,Social media,Agent_020,3.73,3.38,9.04,4,1,0,0,254,3
6277,68,Male,Sony WH-1000XM5,02-06-2026,Refund request,Medium,Email,Agent_016,3.21,3.22,39.7,1,1,0,1,267,2
6278,61,Male,Dell XPS 13,02-06-2026,Refund request,High,Social media,Agent_004,1.73,2.87,1.39,3,0,1,0,7,3
6279,28,Female,GoPro Hero,03-06-2026,Technical issue,Medium,Social media,Agent_034,3.01,6.73,25.44,1,1,0,1,439,2
6280,49,Male,Bose QuietComfort,03-06-2026,Cancellation request,Medium,Social media,Agent_001,3.7,7.75,22.44,4,0,0,0,551,3
6281,45,Other,HP Elite Laptop,04-06-2026,Technical issue,High,Email,Agent_013,3.76,8.26,9.31,2,1,0,0,4,3
6282,33,Female,GoPro Hero,04-06-2026,Cancellation request,High,Social media,Agent_048,2.8,8.75,2.7,3,0,0,0,542,3
6283,51,Male,Bose QuietComfort,04-06-2026,Cancellation request,High,Phone,Agent_008,3.14,0.12,11.86,3,1,0,0,678,3
6284,67,Female,GoPro Hero,05-06-2026,Cancellation request,Low,Chat,Agent_022,3.54,0.2,47.72,5,0,0,0,307,2
6285,47,Male,Bose QuietComfort,05-06-2026,Product inquiry,Critical,Chat,Agent_004,1.73,0.57,1.94,4,0,0,0,462,3
6286,55,Female,GoPro Hero,05-06-2026,Refund request,Critical,Phone,Agent_034,3.01,0.69,2.6,2,1,0,0,548,5
6287,39,Other,iPhone 15,06-06-2026,Technical issue,Medium,Chat,Agent_045,2.19,0.37,28.1,3,1,1,0,351,2
6288,22,Male,iPhone 15,06-06-2026,Technical issue,Critical,Phone,Agent_037,2.88,0.54,2.23,3,1,1,0,499,2
6289,26,Male,iPhone 15,07-06-2026,Product inquiry,Medium,Email,Agent_023,3.96,1.61,17.61,1,0,1,1,211,3
6290,30,Female,HP Elite Laptop,07-06-2026,Cancellation request,Low,Chat,Agent_020,3.73,0.05,43.0,4,0,0,0,113,2
6291,56,Male,Samsung Galaxy,07-06-2026,Refund request,High,Phone,Agent_024,4.32,0.32,8.31,5,1,0,0,117,3
6292,40,Male,LG Monitor,08-06-2026,Billing inquiry,Critical,Phone,Agent_027,4.57,0.5,4.02,2,1,0,0,316,3
6293,44,Male,Sony WH-1000XM5,08-06-2026,Billing inquiry,Low,Social media,Agent_013,3.76,5.59,50.94,2,1,1,0,563,1
6294,49,Male,iPhone 15,08-06-2026,Product inquiry,High,Email,Agent_005,5.0,2.63,10.87,2,1,0,0,433,3
6295,48,Female,Samsung Galaxy,09-06-2026,Refund request,High,Phone,Agent_016,3.21,0.23,11.65,3,1,0,0,15,3
6296,50,Male,Sony WH-1000XM5,09-06-2026,Billing inquiry,Critical,Chat,Agent_038,3.41,0.27,2.22,3,1,0,0,201,3
6297,59,Male,GoPro Hero,10-06-2026,Billing inquiry,Low,Social media,Agent_048,2.8,5.36,81.07,4,1,1,0,347,1
6298,43,Female,Dell XPS 13,10-06-2026,Technical issue,Low,Social media,Agent_029,2.33,5.66,7.85,3,0,0,0,124,3
6299,35,Male,Bose QuietComfort,10-06-2026,Refund request,Low,Social media,Agent_026,1.33,4.02,55.7,2,1,0,0,156,1
6300,29,Male,Samsung Galaxy,11-06-2026,Billing inquiry,Medium,Email,Agent_022,3.54,2.5,37.48,3,1,1,0,409,2
6301,20,Female,MacBook Air,11-06-2026,Technical issue,Critical,Phone,Agent_024,4.32,0.75,2.72,4,1,0,0,208,4
6302,22,Male,Xbox Controller,11-06-2026,Refund request,Medium,Email,Agent_013,3.76,3.42,2.75,1,0,0,1,466,4
6303,31,Female,Samsung Galaxy,12-06-2026,Cancellation request,Critical,Phone,Agent_043,3.9,0.45,2.49,2,1,0,0,164,5
6304,64,Female,iPhone 15,12-06-2026,Refund request,High,Social media,Agent_021,3.73,5.92,8.04,2,1,0,0,277,3
6305,29,Male,iPhone 15,13-06-2026,Product inquiry,Medium,Chat,Agent_001,3.7,0.05,25.02,3,1,0,0,705,2
6306,21,Female,Samsung Galaxy,13-06-2026,Technical issue,Low,Chat,Agent_004,1.73,0.31,40.65,3,0,0,0,394,2
6307,33,Male,Bose QuietComfort,13-06-2026,Cancellation request,Medium,Email,Agent_003,4.1,2.81,34.34,2,1,0,0,50,2
6308,28,Male,Sony WH-1000XM5,14-06-2026,Technical issue,Low,Social media,Agent_050,3.02,4.99,44.79,1,0,0,1,725,2
6309,53,Female,GoPro Hero,14-06-2026,Technical issue,Medium,Phone,Agent_023,3.96,0.33,39.58,3,1,0,0,602,3
6310,55,Female,Xbox Controller,14-06-2026,Billing inquiry,Low,Email,Agent_016,3.21,4.02,51.9,2,1,0,0,144,1
6311,65,Male,GoPro Hero,15-06-2026,Refund request,Low,Social media,Agent_045,2.19,1.91,33.94,6,0,0,0,166,2
6312,19,Female,HP Elite Laptop,15-06-2026,Technical issue,Medium,Email,Agent_013,3.76,0.5,47.38,4,1,0,0,67,2
6313,30,Female,Bose QuietComfort,16-06-2026,Technical issue,Medium,Chat,Agent_039,4.04,0.32,14.72,2,0,1,0,20,3
6314,25,Other,iPhone 15,16-06-2026,Product inquiry,Low,Social media,Agent_031,1.88,3.57,40.16,2,0,0,0,623,2
6315,61,Female,HP Elite Laptop,16-06-2026,Product inquiry,High,Email,Agent_024,4.32,1.07,9.52,3,1,1,0,69,3
6316,38,Male,GoPro Hero,17-06-2026,Product inquiry,Medium,Phone,Agent_047,4.36,0.65,6.4,4,0,0,0,454,4
6317,43,Male,GoPro Hero,17-06-2026,Technical issue,High,Chat,Agent_015,3.66,0.34,9.0,4,1,0,0,25,3
6318,55,Female,Xbox Controller,17-06-2026,Cancellation request,High,Phone,Agent_005,5.0,0.79,5.82,1,0,0,1,310,4
6319,52,Male,LG Monitor,18-06-2026,Refund request,High,Email,Agent_049,1.69,3.53,17.25,2,1,0,0,12,2
6320,32,Female,GoPro Hero,18-06-2026,Technical issue,Critical,Social media,Agent_022,3.54,4.74,1.96,2,0,0,0,577,4
6321,57,Male,Sony WH-1000XM5,19-06-2026,Billing inquiry,Low,Chat,Agent_022,3.54,0.18,24.07,3,0,0,0,694,2
6322,47,Male,Sony WH-1000XM5,19-06-2026,Cancellation request,Low,Phone,Agent_011,4.02,0.26,56.55,4,1,1,0,234,1
6323,19,Male,Samsung Galaxy,19-06-2026,Cancellation request,Low,Phone,Agent_024,4.32,0.46,50.73,2,1,1,0,133,1
6324,33,Other,Xbox Controller,20-06-2026,Refund request,Medium,Social media,Agent_045,2.19,3.9,33.93,2,1,1,0,698,2
6325,30,Male,Xbox Controller,20-06-2026,Cancellation request,Medium,Email,Agent_010,3.41,4.22,13.84,5,0,0,0,591,2
6326,18,Female,iPhone 15,20-06-2026,Refund request,Medium,Phone,Agent_047,4.36,0.75,42.62,3,1,0,0,644,2
6327,60,Male,GoPro Hero,21-06-2026,Cancellation request,Low,Email,Agent_034,3.01,0.68,57.04,4,1,0,0,275,1
6328,45,Male,LG Monitor,21-06-2026,Refund request,High,Email,Agent_011,4.02,1.27,5.28,2,0,0,0,712,4
6329,18,Male,MacBook Air,22-06-2026,Product inquiry,High,Email,Agent_043,3.9,0.5,8.67,4,1,0,0,613,3
6330,57,Female,HP Elite Laptop,22-06-2026,Product inquiry,Low,Social media,Agent_029,2.33,3.31,63.55,2,1,1,0,152,1
6331,51,Male,Xbox Controller,22-06-2026,Cancellation request,Medium,Email,Agent_022,3.54,4.73,30.15,2,1,1,0,452,2
6332,30,Male,Samsung Galaxy,23-06-2026,Cancellation request,Critical,Chat,Agent_033,2.44,0.4,0.99,1,0,1,1,216,3
6333,19,Male,Samsung Galaxy,23-06-2026,Refund request,High,Social media,Agent_008,3.14,5.48,0.46,2,0,0,0,659,4
6334,21,Male,GoPro Hero,23-06-2026,Refund request,Low,Phone,Agent_049,1.69,0.52,15.52,2,0,0,0,310,3
6335,42,Other,GoPro Hero,24-06-2026,Technical issue,Critical,Social media,Agent_032,2.89,3.32,2.42,3,1,0,0,233,2
6336,51,Female,MacBook Air,24-06-2026,Product inquiry,Low,Phone,Agent_040,4.48,0.77,57.31,3,1,0,0,493,1
6337,30,Male,Dell XPS 13,25-06-2026,Technical issue,Medium,Chat,Agent_045,2.19,0.43,8.19,2,0,0,0,149,3
6338,53,Female,Dell XPS 13,25-06-2026,Technical issue,Low,Email,Agent_023,3.96,4.5,55.0,1,1,0,1,337,1
6339,49,Female,GoPro Hero,25-06-2026,Billing inquiry,Critical,Email,Agent_005,5.0,1.63,1.46,2,0,0,0,456,5
6340,38,Male,Bose QuietComfort,26-06-2026,Refund request,Low,Email,Agent_031,1.88,2.6,18.99,2,0,0,0,479,3
6341,43,Female,Sony WH-1000XM5,26-06-2026,Billing inquiry,Low,Email,Agent_029,2.33,1.13,33.26,1,0,1,1,507,2
6342,32,Female,Sony WH-1000XM5,26-06-2026,Billing inquiry,Critical,Social media,Agent_006,2.49,2.93,2.26,6,1,0,0,275,2
6343,46,Male,MacBook Air,27-06-2026,Technical issue,Medium,Chat,Agent_025,1.7,0.24,23.09,2,0,0,0,181,3
6344,43,Male,MacBook Air,27-06-2026,Billing inquiry,High,Phone,Agent_025,1.7,0.67,1.15,4,0,0,0,434,3
6345,38,Other,iPhone 15,28-06-2026,Refund request,Low,Social media,Agent_031,1.88,6.08,83.02,3,1,0,0,151,1
6346,29,Female,LG Monitor,28-06-2026,Technical issue,Medium,Email,Agent_014,3.19,4.82,31.96,5,1,0,0,471,2
6347,29,Male,Samsung Galaxy,28-06-2026,Refund request,Critical,Email,Agent_017,2.74,0.4,2.35,3,1,1,0,204,2
6348,22,Male,Sony WH-1000XM5,29-06-2026,Cancellation request,Medium,Email,Agent_016,3.21,2.63,3.72,1,0,0,1,592,4
6349,59,Male,Bose QuietComfort,29-06-2026,Billing inquiry,Critical,Phone,Agent_028,2.13,1.33,1.38,2,0,1,0,464,3
6350,43,Female,GoPro Hero,29-06-2026,Technical issue,Critical,Phone,Agent_009,2.55,0.7,2.13,2,1,0,0,327,2
6351,49,Female,Xbox Controller,30-06-2026,Product inquiry,High,Social media,Agent_002,2.83,4.53,11.3,4,1,0,0,149,2
6352,19,Other,Bose QuietComfort,30-06-2026,Refund request,Medium,Chat,Agent_004,1.73,0.47,37.16,2,1,0,0,277,3
6353,25,Male,iPhone 15,01-07-2026,Billing inquiry,Medium,Phone,Agent_020,3.73,0.34,54.23,2,1,1,0,35,1
6354,44,Female,Bose QuietComfort,01-07-2026,Refund request,Low,Social media,Agent_041,3.03,2.35,51.81,1,1,0,1,216,1
6355,54,Female,Xbox Controller,01-07-2026,Refund request,Medium,Phone,Agent_036,2.93,0.54,16.36,3,0,0,0,1,3
6356,25,Male,HP Elite Laptop,02-07-2026,Cancellation request,Critical,Social media,Agent_037,2.88,5.78,2.95,4,1,0,0,718,2
6357,41,Male,Dell XPS 13,02-07-2026,Refund request,Medium,Email,Agent_006,2.49,4.12,12.33,4,0,0,0,468,3
6358,30,Other,HP Elite Laptop,02-07-2026,Cancellation request,Critical,Phone,Agent_001,3.7,0.74,2.56,1,1,0,1,604,5
6359,46,Female,Samsung Galaxy,03-07-2026,Cancellation request,High,Email,Agent_045,2.19,1.79,16.79,2,1,0,0,466,2
6360,30,Female,Samsung Galaxy,03-07-2026,Cancellation request,Critical,Chat,Agent_050,3.02,0.4,1.89,2,0,0,0,451,5
6361,40,Female,Sony WH-1000XM5,04-07-2026,Billing inquiry,Critical,Email,Agent_003,4.1,4.55,1.57,2,0,0,0,603,4
6362,64,Male,Xbox Controller,04-07-2026,Refund request,High,Chat,Agent_037,2.88,0.48,2.64,3,0,0,0,70,3
6363,32,Female,Samsung Galaxy,04-07-2026,Refund request,Critical,Phone,Agent_045,2.19,0.72,2.35,2,1,0,0,644,2
6364,41,Female,MacBook Air,05-07-2026,Cancellation request,High,Chat,Agent_042,4.66,0.43,2.21,5,0,0,0,257,4
6365,60,Female,Sony WH-1000XM5,05-07-2026,Refund request,High,Email,Agent_003,4.1,3.72,3.79,3,0,1,0,92,3
6366,40,Other,iPhone 15,05-07-2026,Refund request,High,Phone,Agent_043,3.9,0.54,2.81,2,0,0,0,594,5
6367,27,Female,Sony WH-1000XM5,06-07-2026,Cancellation request,High,Social media,Agent_033,2.44,9.47,12.4,4,1,0,0,372,2
6368,55,Male,HP Elite Laptop,06-07-2026,Product inquiry,Medium,Phone,Agent_015,3.66,0.76,22.26,2,0,0,0,99,3
6369,22,Female,GoPro Hero,07-07-2026,Product inquiry,Medium,Social media,Agent_004,1.73,4.31,40.57,3,1,0,0,510,2
6370,22,Male,MacBook Air,07-07-2026,Cancellation request,Medium,Email,Agent_015,3.66,0.52,26.8,3,1,0,0,565,2
6371,48,Male,MacBook Air,07-07-2026,Billing inquiry,Low,Phone,Agent_007,4.34,1.09,37.34,4,0,0,0,592,2
6372,57,Male,LG Monitor,08-07-2026,Refund request,Medium,Social media,Agent_047,4.36,3.04,31.63,2,1,0,0,507,2
6373,18,Male,MacBook Air,08-07-2026,Refund request,Critical,Email,Agent_004,1.73,0.89,2.84,2,1,1,0,343,2
6374,19,Female,MacBook Air,08-07-2026,Product inquiry,High,Chat,Agent_003,4.1,0.5,12.99,1,1,0,1,246,3
